LON;LAT;OBJECTID;CUI;CUEANEXO;CUE;ANEXO;SECTOR;DOM_EDIFIC;DOM_ESTABL;NOMB_EST;NOMB_ABR;TELEFONO;EMAIL;CODPOST;PAGINAWEB;NIVMOD;NIVELMODAL;DEPFUN;DE;COMUNA;BARRIO;AREAPROGRA;ESTADO;POINT_X;POINT_Y;NIVEL;TIPEST
-58.4833545919561;-34.6520347419626;2379;202063;20266900;202669;0;2;HOMERO 1533;HOMERO 1533;JARDIN DULCE DE LECHE;J DULCE DE LECHE;4683-1669;DULCECORAZONCITOSRL@HOTMAIL.COM;C1407;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/RIAE.PHP?MENU_ID=23314;INICOM IEA;NIVEL INICIAL COMUN INSTITUTO EDUCATIVO ASISTENCIAL (IEA);GO REGISTRO DE INSTITUTOS EDUCATIVOS ASISTENCIALES;13;9;PARQUE AVELLANEDA;06 - HOSP PIÑERO;1;9.816.153.840.000.000;9.747.442.530.000.000;INICIAL COMUN;RIEA (INSTITUTO EDUCATIVO ASISTENCIAL NO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.4094786277985;-34.5929450918253;2380;201929;20254800;202548;0;2;CHARCAS 3082;CHARCAS 3082;ESCUELA INFANTIL EL JARDIN DE PALERMO;EL JARDIN DE PALERMO;4822-8731;JARDINPALERMO@HOTMAIL.COM;C1425;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/RIAE.PHP?MENU_ID=23314;INICOM IEA;NIVEL INICIAL COMUN INSTITUTO EDUCATIVO ASISTENCIAL (IEA);GO REGISTRO DE INSTITUTOS EDUCATIVOS ASISTENCIALES;2;2;RECOLETA;04 - HOSP FERNANDEZ;1;10.493.742.290.000.000;10.402.836.280.000.000;INICIAL COMUN;RIEA (INSTITUTO EDUCATIVO ASISTENCIAL NO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.4450954156523;-34.6317254137627;2381;202035;20271200;202712;0;2;PUAN 770;PUAN 770;GOTITAS DE SOL;GOTITAS DE SOL;4432-5585;GOTITAS_DESOL@HOTMAIL.COM;C1406;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/RIAE.PHP?MENU_ID=23314;INICOM IEA;NIVEL INICIAL COMUN INSTITUTO EDUCATIVO ASISTENCIAL (IEA);GO REGISTRO DE INSTITUTOS EDUCATIVOS ASISTENCIALES;8;7;PARQUE CHACABUCO;06 - HOSP PIÑERO;1;10.166.926.200.000.000;9.972.747.360.000.000;INICIAL COMUN;RIEA (INSTITUTO EDUCATIVO ASISTENCIAL NO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.4139316519957;-34.5917100307966;2382;201903;20254400;202544;0;2;GUISE 1790;GUISE 1790;BLOOMES;BLOOMES;4823-5003;PIAZEMBO@HOTMAIL.COM;C1425;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/RIAE.PHP?MENU_ID=23314;INICOM IEA;NIVEL INICIAL COMUN INSTITUTO EDUCATIVO ASISTENCIAL (IEA);GO REGISTRO DE INSTITUTOS EDUCATIVOS ASISTENCIALES;2;14;PALERMO;04 - HOSP FERNANDEZ;1;10.452.897.790.000.000;10.416.557.840.000.000;INICIAL COMUN;RIEA (INSTITUTO EDUCATIVO ASISTENCIAL NO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.4165568464174;-34.6518666516676;2383;202090;20256800;202568;0;2;ESQUIU 911;ESQUIU 911;JARDIN MATERNO INFANTIL NUESTRA ILUSION;JMI NUESTRA ILUSION;4919-3862;JARDINNUESTRAILUSION@GMAIL.COM;C1437;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/RIAE.PHP?MENU_ID=23314;INICOM IEA;NIVEL INICIAL COMUN INSTITUTO EDUCATIVO ASISTENCIAL (IEA);GO REGISTRO DE INSTITUTOS EDUCATIVOS ASISTENCIALES;19;4;NUEVA POMPEYA;05 - HOSP PENNA;1;10.428.509.090.000.000;9.749.229.780.000.000;INICIAL COMUN;RIEA (INSTITUTO EDUCATIVO ASISTENCIAL NO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.4986156044809;-34.6208612758832;2384;200842;20203005;202030;5;1;AVDA. SEGUROLA 1601;AVDA. SEGUROLA 1601;CENTRO DE FORMACION PROFESIONAL N° 25 (ANEXO 5) - INSTITUTO ROCA;CFP 25 (A5);4671-0010;CFPVEINTICINCO@GMAIL.COM;C1407;HTTP://WWW.BUENOSAIRES.GOB.AR/EDUCACION/EDUCACIONYTRABAJO?MENU_ID=20091;OSECOM - OSEADU;OTROS SERVICIOS EDUCATIVOS DE LAS MODALIDADES COMUN Y DE JOVENES Y ADULTOS;GERENCIA OPERATIVA DE EDUCACION Y TRABAJO;18;10;MONTE CASTRO;11 - HOSP VELEZ SARSFIELD;1;9.676.128.479.999.990;10.093.222.730.000.000;OTROS SERVICIOS EDUCATIVOS;CFP (CENTRO DE FORMACION PROFESIONAL)
-58.4854874549003;-34.6310283639282;2385;201915;20268200;202682;0;2;BOGOTA 4081;BOGOTA 4081;EL JARDIN DE LOS COLORES;EL JARDIN DE LOS COLORES;4671-4580;JARDINDELOSCOLORES@YAHOO.COM.AR;C1407;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/RIAE.PHP?MENU_ID=23314;INICOM IEA;NIVEL INICIAL COMUN INSTITUTO EDUCATIVO ASISTENCIAL (IEA);GO REGISTRO DE INSTITUTOS EDUCATIVOS ASISTENCIALES;18;10;FLORESTA;01 - HOSP ALVAREZ;1;9.796.548.580.000.000;9.980.470.480.000.000;INICIAL COMUN;RIEA (INSTITUTO EDUCATIVO ASISTENCIAL NO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.3931669478201;-34.6221464228717;2386;202087;20264800;202648;0;2;COMBATE DE LOS POZOS 1143;COMBATE DE LOS POZOS 1143;JARDIN MATERNO INFANTIL PATATIN;JMI PATATIN;4306-6315/4304-1386;INSTITUTOFORUM@HOTMAIL.COM;C1222;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/RIAE.PHP?MENU_ID=23314;INICOM IEA;NIVEL INICIAL COMUN INSTITUTO EDUCATIVO ASISTENCIAL (IEA);GO REGISTRO DE INSTITUTOS EDUCATIVOS ASISTENCIALES;3;3;SAN CRISTOBAL;08 - HOSP RAMOS MEJIA;1;10.643.158.990.000.000;10.078.804.940.000.000;INICIAL COMUN;RIEA (INSTITUTO EDUCATIVO ASISTENCIAL NO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.4496689484343;-34.5706114197996;2387;202104;20265900;202659;0;2;AMENABAR 1084;AMENABAR 1084;LOS ALMENDROS;LOS ALMENDROS;4789-0666;INFO@LOSALMENDROS.COM.AR;C1426;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/RIAE.PHP?MENU_ID=23314;INICOM IEA;NIVEL INICIAL COMUN INSTITUTO EDUCATIVO ASISTENCIAL (IEA);GO REGISTRO DE INSTITUTOS EDUCATIVOS ASISTENCIALES;9;13;COLEGIALES;07 - HOSP PIROVANO;1;10.125.076.630.000.000;10.650.711.240.000.000;INICIAL COMUN;RIEA (INSTITUTO EDUCATIVO ASISTENCIAL NO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.4736975763509;-34.6886780344203;2388;201960;20261000;202610;0;2;AVDA. PIEDRA BUENA 5028;AVDA. PIEDRA BUENA 5028;ESCUELA INFANTIL AYMARA;EI AYMARA;4604-0311;MAYMARA06@HOTMAIL.COM;C1439;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/RIAE.PHP?MENU_ID=23314;INICOM IEA;NIVEL INICIAL COMUN INSTITUTO EDUCATIVO ASISTENCIAL (IEA);GO REGISTRO DE INSTITUTOS EDUCATIVOS ASISTENCIALES;21;8;VILLA RIACHUELO;09 - HOSP SANTOJANNI;1;9.904.726.900.000.000;9.340.955.800.000.000;INICIAL COMUN;RIEA (INSTITUTO EDUCATIVO ASISTENCIAL NO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.4667386209034;-34.6469624754127;2389;202009;20267300;202673;0;2;FECUNDIDAD 3634;FECUNDIDAD 3634;ESCUELA INFANTIL PEQUITAS;EI PEQUITAS;4611-6096;ESCUELAINFANTILPEQUITAS@HOTMAIL.COM;C1407;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/RIAE.PHP?MENU_ID=23314;INICOM IEA;NIVEL INICIAL COMUN INSTITUTO EDUCATIVO ASISTENCIAL (IEA);GO REGISTRO DE INSTITUTOS EDUCATIVOS ASISTENCIALES;11;9;PARQUE AVELLANEDA;06 - HOSP PIÑERO;1;9.968.475.030.000.000;9.803.729.949.999.990;INICIAL COMUN;RIEA (INSTITUTO EDUCATIVO ASISTENCIAL NO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.5190659764052;-34.6418800921233;2390;202404;20259900;202599;0;2;MARTINIANO LEGUIZAMON 224;MARTINIANO LEGUIZAMON 224;JARDIN CARAMELITOS;J CARAMELITOS;4641-4029;JARDINCARAMELITOS@HOTMAIL.COM;C1408;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/RIAE.PHP?MENU_ID=23314;INICOM IEA;NIVEL INICIAL COMUN INSTITUTO EDUCATIVO ASISTENCIAL (IEA);GO REGISTRO DE INSTITUTOS EDUCATIVOS ASISTENCIALES;20;9;LINIERS;09 - HOSP SANTOJANNI;1;9.488.714.150.000.000;9.859.967.130.000.000;INICIAL COMUN;RIEA (INSTITUTO EDUCATIVO ASISTENCIAL NO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.4657199984116;-34.6233783757256;2391;202050;20264900;202649;0;2;DR. JUAN FELIPE ARANGUREN 2440;DR. JUAN FELIPE ARANGUREN 2440;JARDIN DE INFANTES LA PUERTA MAGICA;JI LA PUERTA MAGICA;4613-2356;TECHIANO@HOTMAIL.COM;C1406;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/RIAE.PHP?MENU_ID=23314;INICOM IEA;NIVEL INICIAL COMUN INSTITUTO EDUCATIVO ASISTENCIAL (IEA);GO REGISTRO DE INSTITUTOS EDUCATIVOS ASISTENCIALES;12;7;FLORES;01 - HOSP ALVAREZ;1;9.977.805.770.000.000;10.065.357.859.999.900;INICIAL COMUN;RIEA (INSTITUTO EDUCATIVO ASISTENCIAL NO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.3837716469371;-34.6118079455662;2392;201967;20256900;202569;0;2;MORENO 1223;MORENO 1223;ESCUELA INFANTIL DIALOGOS;EI DIALOGOS;4383-3116;ESCUELAINFANTIL@DIALOGOSEDUCACION.COM.AR;C1091;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/RIAE.PHP?MENU_ID=23314;INICOM IEA;NIVEL INICIAL COMUN INSTITUTO EDUCATIVO ASISTENCIAL (IEA);GO REGISTRO DE INSTITUTOS EDUCATIVOS ASISTENCIALES;3;1;MONTSERRAT;08 - HOSP RAMOS MEJIA;1;10.729.409.130.000.000;10.193.429.960.000.000;INICIAL COMUN;RIEA (INSTITUTO EDUCATIVO ASISTENCIAL NO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.46129842981;-34.6326549818037;2393;201956;20266300;202663;0;2;RIVERA INDARTE 319;RIVERA INDARTE 319;ESCUELA INFANTIL CON OJOS DE NIÑO;EI OJOS DE NIÑO;4612-4446;INFO@CONOJODENINIO.COM.AR;C1406;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/RIAE.PHP?MENU_ID=23314;INICOM IEA;NIVEL INICIAL COMUN INSTITUTO EDUCATIVO ASISTENCIAL (IEA);GO REGISTRO DE INSTITUTOS EDUCATIVOS ASISTENCIALES;11;7;FLORES;06 - HOSP PIÑERO;1;10.018.352.090.000.000;9.962.449.310.000.000;INICIAL COMUN;RIEA (INSTITUTO EDUCATIVO ASISTENCIAL NO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.4379461487336;-34.6232924453337;2394;201939;20252700;202527;0;2;AVDA. JUAN BAUTISTA ALBERDI 714;AVDA. JUAN BAUTISTA ALBERDI 714;ESCUELA INFANTIL MI MUNDO FELIZ;EI MI MUNDO FELIZ;4901-2090;MIMUNDOFELIZ1996@YAHOO.COM.AR;C1424;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/RIAE.PHP?MENU_ID=23314;INICOM IEA;NIVEL INICIAL COMUN INSTITUTO EDUCATIVO ASISTENCIAL (IEA);GO REGISTRO DE INSTITUTOS EDUCATIVOS ASISTENCIALES;8;6;CABALLITO;03 - HOSP DURAND;1;10.232.504.560.000.000;10.066.283.670.000.000;INICIAL COMUN;RIEA (INSTITUTO EDUCATIVO ASISTENCIAL NO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.4660989097378;-34.6269495680673;2395;202068;20263300;202633;0;2;BACACAY 2561;BACACAY 2561;EL RINCON DEL DUENDE;EL RINCON DEL DUENDE;4611-8603;INFO@RINCONDELDUENDE.COM.AR;C1406;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/RIAE.PHP?MENU_ID=23314;INICOM IEA;NIVEL INICIAL COMUN INSTITUTO EDUCATIVO ASISTENCIAL (IEA);GO REGISTRO DE INSTITUTOS EDUCATIVOS ASISTENCIALES;12;7;FLORES;01 - HOSP ALVAREZ;1;9.974.332.320.000.000;10.025.741.190.000.000;INICIAL COMUN;RIEA (INSTITUTO EDUCATIVO ASISTENCIAL NO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.3617923816626;-34.6170050566521;2396;202123;20266800;202668;0;2;JUANA MANSO 1666;JUANA MANSO 1666;PUERTO CRIANZA;PUERTO CRIANZA;5787-1256;INFO@PUERTOCRIANZA.COM;C1107;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/RIAE.PHP?MENU_ID=23314;INICOM IEA;NIVEL INICIAL COMUN INSTITUTO EDUCATIVO ASISTENCIAL (IEA);GO REGISTRO DE INSTITUTOS EDUCATIVOS ASISTENCIALES;4;1;PUERTO MADERO;02 - HOSP ARGERICH;1;10.930.939.150.000.000;10.135.596.850.000.000;INICIAL COMUN;RIEA (INSTITUTO EDUCATIVO ASISTENCIAL NO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.4329912087334;-34.6003230214529;2397;201981;20262500;202625;0;2;AGUIRRE 175;AGUIRRE 175 1°PISO;ESCUELA INFANTIL LA JIRAFITA PINTA;EI LA JIRAFITA PINTA;4854-1539;LAJIRAFITAPINTA@GMAIL.COM;C1414;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/RIAE.PHP?MENU_ID=23314;INICOM IEA;NIVEL INICIAL COMUN INSTITUTO EDUCATIVO ASISTENCIAL (IEA);GO REGISTRO DE INSTITUTOS EDUCATIVOS ASISTENCIALES;2;15;VILLA CRESPO;03 - HOSP DURAND;1;10.278.018.660.000.000;10.321.079.180.000.000;INICIAL COMUN;RIEA (INSTITUTO EDUCATIVO ASISTENCIAL NO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.5063925319824;-34.5996882282699;2398;201945;20263800;202638;0;2;SAN NICOLAS 3739;SAN NICOLAS 3739;ESCUELA INFANTIL CON-VIVENCIAS;EI CON-VIVENCIAS;4504-2003;ADMINISTRACION@JARDINCONVIVENCIAS.COM.AR;C1419;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/RIAE.PHP?MENU_ID=23314;INICOM IEA;NIVEL INICIAL COMUN INSTITUTO EDUCATIVO ASISTENCIAL (IEA);GO REGISTRO DE INSTITUTOS EDUCATIVOS ASISTENCIALES;17;11;VILLA DEVOTO;12 - HOSP ZUBIZARRETA;1;9.604.706.700.000.000;10.328.074.490.000.000;INICIAL COMUN;RIEA (INSTITUTO EDUCATIVO ASISTENCIAL NO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.4895118722799;-34.5690167521675;2399;201920;20269600;202696;0;2;DIAZ COLODRERO 3030;DIAZ COLODRERO 3030;EL JARDIN DEL FONDO;EL JARDIN DEL FONDO;4541-7042;JARDINDELFONDO@HOTMAIL.COM;C1431;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/RIAE.PHP?MENU_ID=23314;INICOM IEA;NIVEL INICIAL COMUN INSTITUTO EDUCATIVO ASISTENCIAL (IEA);GO REGISTRO DE INSTITUTOS EDUCATIVOS ASISTENCIALES;15;12;VILLA URQUIZA;07 - HOSP PIROVANO;1;9.759.463.470.000.000;10.668.376.370.000.000;INICIAL COMUN;RIEA (INSTITUTO EDUCATIVO ASISTENCIAL NO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.5257495034386;-34.6535769612689;2400;201909;20270500;202705;0;2;CAAGUAZU 7524;CAAGUAZU 7524;EL FELIZ MUNDO DE BIGOTE;EL FELIZ MUNDO DE BIGOTE;4641-7144;SILVANU@GMAIL.COM;C1408;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/RIAE.PHP?MENU_ID=23314;INICOM IEA;NIVEL INICIAL COMUN INSTITUTO EDUCATIVO ASISTENCIAL (IEA);GO REGISTRO DE INSTITUTOS EDUCATIVOS ASISTENCIALES;20;9;LINIERS;09 - HOSP SANTOJANNI;1;9.427.518.010.000.000;9.730.172.620.000.000;INICIAL COMUN;RIEA (INSTITUTO EDUCATIVO ASISTENCIAL NO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.4145653015989;-34.6254156945357;2401;201959;20272300;202723;0;2;AVDA. SAN JUAN 3496;AVDA. SAN JUAN 3496 1°PISO;ESCUELA INFANTIL ARDILLITAS;EI ARDILLITAS;4932-9454;AMTAPIERO@YAHOO.COM.AR;C1234;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/RIAE.PHP?MENU_ID=23314;INICOM IEA;NIVEL INICIAL COMUN INSTITUTO EDUCATIVO ASISTENCIAL (IEA);GO REGISTRO DE INSTITUTOS EDUCATIVOS ASISTENCIALES;6;5;BOEDO;08 - HOSP RAMOS MEJIA;1;10.446.906.320.000.000;10.042.652.190.000.000;INICIAL COMUN;RIEA (INSTITUTO EDUCATIVO ASISTENCIAL NO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.4184658175577;-34.5854985560818;2402;202042;20267200;202672;0;2;GÜEMES 4086;GÜEMES 4086;JARDIN AZUL NARANJA (SEDE);J AZUL NARANJA (S);4832-8990;AZULNARANJAJARDIN@HOTMAIL.COM;C1425;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/RIAE.PHP?MENU_ID=23314;INICOM IEA;NIVEL INICIAL COMUN INSTITUTO EDUCATIVO ASISTENCIAL (IEA);GO REGISTRO DE INSTITUTOS EDUCATIVOS ASISTENCIALES;9;14;PALERMO;04 - HOSP FERNANDEZ;1;10.411.331.879.999.900;10.485.482.790.000.000;INICIAL COMUN;RIEA (INSTITUTO EDUCATIVO ASISTENCIAL NO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.4747770180461;-34.5505633264045;2403;202069;20267600;202676;0;2;CONESA 3758;CONESA 3758;JARDIN DE INFANTES ESTRELLITA;JI ESTRELLITA;4701-5406;JARDINESTRELLITA@HOTMAIL.COM;C1429;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/RIAE.PHP?MENU_ID=23314;INICOM IEA;NIVEL INICIAL COMUN INSTITUTO EDUCATIVO ASISTENCIAL (IEA);GO REGISTRO DE INSTITUTOS EDUCATIVOS ASISTENCIALES;10;12;SAAVEDRA;07 - HOSP PIROVANO;1;9.894.652.220.000.000;10.873.110.900.000.000;INICIAL COMUN;RIEA (INSTITUTO EDUCATIVO ASISTENCIAL NO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.463123202363;-34.621774930572;2404;201916;20270200;202702;0;2;GAVILAN 662;GAVILAN 662;EL JARDIN DE LOS NARANJOS DE BUENOS AIRES;EL JARDIN DE LOS NARANJOS DE BS AS;4631-6202;PIPI_POPO@YAHOO.ES;C1406;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/RIAE.PHP?MENU_ID=23314;INICOM IEA;NIVEL INICIAL COMUN INSTITUTO EDUCATIVO ASISTENCIAL (IEA);GO REGISTRO DE INSTITUTOS EDUCATIVOS ASISTENCIALES;12;7;FLORES;01 - HOSP ALVAREZ;1;10.001.619.469.999.900;10.083.145.870.000.000;INICIAL COMUN;RIEA (INSTITUTO EDUCATIVO ASISTENCIAL NO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.4164248184379;-34.6126593817169;2405;201900;20253300;202533;0;2;MAZA 136;MAZA 136;APRENDEMOS A CRECER;APRENDEMOS A CRECER;4864-9220;APRENDERACRECER@UNIFAX.COM.AR;C1206;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/RIAE.PHP?MENU_ID=23314;INICOM IEA;NIVEL INICIAL COMUN INSTITUTO EDUCATIVO ASISTENCIAL (IEA);GO REGISTRO DE INSTITUTOS EDUCATIVOS ASISTENCIALES;6;5;ALMAGRO;08 - HOSP RAMOS MEJIA;1;10.429.919.070.000.000;10.184.170.550.000.000;INICIAL COMUN;RIEA (INSTITUTO EDUCATIVO ASISTENCIAL NO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.3605369385437;-34.635113012836;2406;201934;20253800;202538;0;2;BRANDSEN 484;BRANDSEN 484;ESCUELA INFANTIL COLOR ESPERANZA;EI COLOR ESPERANZA;4301-6549;CESPERANZA02@YAHOO.COM.AR;C1161;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/RIAE.PHP?MENU_ID=23314;INICOM IEA;NIVEL INICIAL COMUN INSTITUTO EDUCATIVO ASISTENCIAL (IEA);GO REGISTRO DE INSTITUTOS EDUCATIVOS ASISTENCIALES;4;4;BOCA;02 - HOSP ARGERICH;1;10.942.249.480.000.000;9.934.706.849.999.990;INICIAL COMUN;RIEA (INSTITUTO EDUCATIVO ASISTENCIAL NO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.4065430416938;-34.62775677705;2407;202025;20253500;202535;0;2;LA RIOJA 1462;LA RIOJA 1462;ESCUELA INFANTIL TIEMPO DE CRECER;EI TIEMPO DE CRECER;4308-6203;JARDINTIEMPODECRECER@YAHOO.COM;C1244;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/RIAE.PHP?MENU_ID=23314;INICOM IEA;NIVEL INICIAL COMUN INSTITUTO EDUCATIVO ASISTENCIAL (IEA);GO REGISTRO DE INSTITUTOS EDUCATIVOS ASISTENCIALES;6;3;SAN CRISTOBAL;08 - HOSP RAMOS MEJIA;1;10.520.457.760.000.000;10.016.643.640.000.000;INICIAL COMUN;RIEA (INSTITUTO EDUCATIVO ASISTENCIAL NO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.4572747873034;-34.604912639303;2408;201949;20265600;202656;0;2;AVDA. SAN MARTIN 2070;AVDA. SAN MARTIN 2070;ESCUELA INFANTIL MIS PRIMEROS AÑOS;EI MIS PRIMEROS AÑOS;4585-4007;SILVANAG55@HOTMAIL.COM;C1416;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/RIAE.PHP?MENU_ID=23314;INICOM IEA;NIVEL INICIAL COMUN INSTITUTO EDUCATIVO ASISTENCIAL (IEA);GO REGISTRO DE INSTITUTOS EDUCATIVOS ASISTENCIALES;7;6;CABALLITO;01 - HOSP ALVAREZ;1;10.055.263.129.999.900;10.270.203.820.000.000;INICIAL COMUN;RIEA (INSTITUTO EDUCATIVO ASISTENCIAL NO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.4436929652294;-34.6155780996826;2409;202030;20271000;202710;0;2;ROJAS 466;ROJAS 466;ESCUELA INFANTIL WENDY;EI WENDY;4431-7444;JARDIN_WENDY@HOTMAIL.COM;C1405;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/RIAE.PHP?MENU_ID=23314;INICOM IEA;NIVEL INICIAL COMUN INSTITUTO EDUCATIVO ASISTENCIAL (IEA);GO REGISTRO DE INSTITUTOS EDUCATIVOS ASISTENCIALES;7;6;CABALLITO;03 - HOSP DURAND;1;10.179.819.770.000.000;10.151.873.119.999.900;INICIAL COMUN;RIEA (INSTITUTO EDUCATIVO ASISTENCIAL NO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.4423915054795;-34.5672164803068;2410;201910;20272100;202721;0;2;AVDA. FEDERICO LACROZE 2105;AVDA. FEDERICO LACROZE 2105;EL JARDIN DE FEDERICO;EL JARDIN DE FEDERICO;4772-2557;JARDINKINDERONE@GMAIL.COM;C1426;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/RIAE.PHP?MENU_ID=23314;INICOM IEA;NIVEL INICIAL COMUN INSTITUTO EDUCATIVO ASISTENCIAL (IEA);GO REGISTRO DE INSTITUTOS EDUCATIVOS ASISTENCIALES;9;14;PALERMO;07 - HOSP PIROVANO;1;10.191.863.810.000.000;10.688.361.190.000.000;INICIAL COMUN;RIEA (INSTITUTO EDUCATIVO ASISTENCIAL NO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.4306397830193;-34.5983492476473;2411;201907;20271100;202711;0;2;LAVALLEJA 854;LAVALLEJA 854;COLOR DE CIRUELA;COLOR DE CIRUELA;4899-0459;JARDINCOLORDECIRUELA@YAHOO.COM.AR;C1414;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/RIAE.PHP?MENU_ID=23314;INICOM IEA;NIVEL INICIAL COMUN INSTITUTO EDUCATIVO ASISTENCIAL (IEA);GO REGISTRO DE INSTITUTOS EDUCATIVOS ASISTENCIALES;2;15;VILLA CRESPO;03 - HOSP DURAND;1;10.299.595.200.000.000;10.342.968.290.000.000;INICIAL COMUN;RIEA (INSTITUTO EDUCATIVO ASISTENCIAL NO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.5150333645949;-34.6150162754492;2412;200800;20203006;202030;6;1;BERMUDEZ 2651;BERMUDEZ 2651;CENTRO DE FORMACION PROFESIONAL N° 25 (ANEXO 6) - CARCEL DE DEVOTO;CFP 25 (A6);4671-0010;CFPVEINTICINCO@GMAIL.COM;C1417;HTTP://WWW.BUENOSAIRES.GOB.AR/EDUCACION/EDUCACIONYTRABAJO?MENU_ID=20091;OSECOM - OSEADU;OTROS SERVICIOS EDUCATIVOS DE LAS MODALIDADES COMUN Y DE JOVENES Y ADULTOS;GERENCIA OPERATIVA DE EDUCACION Y TRABAJO;17;11;VILLA DEVOTO;11 - HOSP VELEZ SARSFIELD;1;9.525.532.110.000.000;10.157.997.540.000.000;OTROS SERVICIOS EDUCATIVOS;CFP (CENTRO DE FORMACION PROFESIONAL)
